num_loaded_graphs,num_evaluated_graphs,reference_num_pairs,reference_pos_pairs,reference_neg_pairs,lp/model,lp_protocol,lp_search,lp_split,graph_idx_mean,graph_idx_std,overlap/auc_mean,overlap/auc_std,overlap/num_eval_pairs_mean,overlap/num_eval_pairs_std,overlap/edge_presence_rate_mean,overlap/edge_presence_rate_std,lp/best_val_auc_mean,lp/best_val_auc_std,lp/best_epoch_mean,lp/best_epoch_std,lp/best_num_layers_mean,lp/best_num_layers_std,lp/best_hidden_dim_mean,lp/best_hidden_dim_std,lp/best_dropout_mean,lp/best_dropout_std,lp/best_lr_mean,lp/best_lr_std,lp/train_num_pos_mean,lp/train_num_pos_std,lp/val_num_pos_mean,lp/val_num_pos_std,lp/test_num_pos_mean,lp/test_num_pos_std,lp/test_num_neg_mean,lp/test_num_neg_std,lp/test_num_pairs_mean,lp/test_num_pairs_std,lp/auc_mean,lp/auc_std,lp/score_sp_gap_mean,lp/score_sp_gap_std,lp/score_sp_abs_gap_mean,lp/score_sp_abs_gap_std,lp/sp_gap_mean,lp/sp_gap_std,lp/sp_abs_gap_mean,lp/sp_abs_gap_std,lp/eo_gap_mean,lp/eo_gap_std,lp/eo_abs_gap_mean,lp/eo_abs_gap_std,lp/score_mean_sensitive_mean,lp/score_mean_sensitive_std,lp/score_mean_nonsensitive_mean,lp/score_mean_nonsensitive_std,lp/hard_rate_sensitive_mean,lp/hard_rate_sensitive_std,lp/hard_rate_nonsensitive_mean,lp/hard_rate_nonsensitive_std,lp/num_eval_pairs_mean,lp/num_eval_pairs_std,value/linkpred_auc_mean,value/linkpred_auc_std,fair_gap_mean,fair_gap_std,fair_abs_gap_mean,fair_abs_gap_std,value/fair_gap_mean,value/fair_gap_std,value/fair_abs_gap_mean,value/fair_abs_gap_std,ensemble_overlap/auc,ensemble_overlap/coverage_pairs,aggregate_lp/auc,aggregate_lp/score_sp_gap,aggregate_lp/score_sp_abs_gap,aggregate_lp/sp_gap,aggregate_lp/sp_abs_gap,aggregate_lp/eo_gap,aggregate_lp/eo_abs_gap,aggregate_lp/score_mean_sensitive,aggregate_lp/score_mean_nonsensitive,aggregate_lp/hard_rate_sensitive,aggregate_lp/hard_rate_nonsensitive,aggregate_lp/num_eval_pairs,aggregate_lp/num_graphs,aggregate_fair_gap,aggregate_fair_abs_gap,aggregate_value/linkpred_auc
64.0,64.0,10556.0,5278.0,5278.0,samplepy_gae_1layer,samplepy_gae,1.0,samplepy_prepare_for_GAE_80_10_10,31.5,18.472953201911167,0.9226373034293293,0.0025688027227144753,10556.0,0.0,0.42287709563970566,0.002579302394780525,0.8712248657529194,0.012891222981339842,29.46875,13.341627465849134,1.0,0.0,458.0,133.49157276772192,0.090625,0.07849910429425294,0.009218750000000001,0.004751541690598957,4217.453125,31.99557082995043,526.796875,3.981126126408833,528.09375,4.006708242123452,528.09375,4.006708242123452,1056.1875,8.013416484246903,0.8631875959603773,0.01226097156061351,0.24244236294180155,0.034943992688619724,0.24244236294180155,0.034943992688619724,0.24244236294180155,0.034943992688619724,0.24244236294180155,0.034943992688619724,0.18246242590248585,0.02670228822350844,0.18246242590248585,0.02670228822350844,0.7814464783295989,0.037762430385480744,0.5390041153877974,0.021339463678593067,nan,nan,nan,nan,1056.1875,8.013416484246903,0.8631875959603773,0.01226097156061351,0.24244236294180155,0.034943992688619724,0.24244236294180155,0.034943992688619724,0.24244236294180155,0.034943992688619724,0.24244236294180155,0.034943992688619724,1.0,10556.0,0.8587916666942423,0.24263381958007812,0.24263381958007812,0.24263381958007812,0.24263381958007812,0.18324649333953857,0.18324649333953857,0.7816295623779297,0.5389957427978516,nan,nan,67596.0,64.0,0.24263381958007812,0.24263381958007812,0.8587916666942423
