num_loaded_graphs,num_evaluated_graphs,reference_num_pairs,reference_pos_pairs,reference_neg_pairs,lp/model,lp_protocol,lp_search,lp_split,graph_idx_mean,graph_idx_std,overlap/auc_mean,overlap/auc_std,overlap/num_eval_pairs_mean,overlap/num_eval_pairs_std,overlap/edge_presence_rate_mean,overlap/edge_presence_rate_std,lp/best_val_auc_mean,lp/best_val_auc_std,lp/best_epoch_mean,lp/best_epoch_std,lp/best_num_layers_mean,lp/best_num_layers_std,lp/best_hidden_dim_mean,lp/best_hidden_dim_std,lp/best_dropout_mean,lp/best_dropout_std,lp/best_lr_mean,lp/best_lr_std,lp/train_num_pos_mean,lp/train_num_pos_std,lp/val_num_pos_mean,lp/val_num_pos_std,lp/test_num_pos_mean,lp/test_num_pos_std,lp/test_num_neg_mean,lp/test_num_neg_std,lp/test_num_pairs_mean,lp/test_num_pairs_std,lp/auc_mean,lp/auc_std,lp/score_sp_gap_mean,lp/score_sp_gap_std,lp/score_sp_abs_gap_mean,lp/score_sp_abs_gap_std,lp/sp_gap_mean,lp/sp_gap_std,lp/sp_abs_gap_mean,lp/sp_abs_gap_std,lp/eo_gap_mean,lp/eo_gap_std,lp/eo_abs_gap_mean,lp/eo_abs_gap_std,lp/score_mean_sensitive_mean,lp/score_mean_sensitive_std,lp/score_mean_nonsensitive_mean,lp/score_mean_nonsensitive_std,lp/hard_rate_sensitive_mean,lp/hard_rate_sensitive_std,lp/hard_rate_nonsensitive_mean,lp/hard_rate_nonsensitive_std,lp/num_eval_pairs_mean,lp/num_eval_pairs_std,value/linkpred_auc_mean,value/linkpred_auc_std,fair_gap_mean,fair_gap_std,fair_abs_gap_mean,fair_abs_gap_std,value/fair_gap_mean,value/fair_gap_std,value/fair_abs_gap_mean,value/fair_abs_gap_std,ensemble_overlap/auc,ensemble_overlap/coverage_pairs,aggregate_lp/auc,aggregate_lp/score_sp_gap,aggregate_lp/score_sp_abs_gap,aggregate_lp/sp_gap,aggregate_lp/sp_abs_gap,aggregate_lp/eo_gap,aggregate_lp/eo_abs_gap,aggregate_lp/score_mean_sensitive,aggregate_lp/score_mean_nonsensitive,aggregate_lp/hard_rate_sensitive,aggregate_lp/hard_rate_nonsensitive,aggregate_lp/num_eval_pairs,aggregate_lp/num_graphs,aggregate_fair_gap,aggregate_fair_abs_gap,aggregate_value/linkpred_auc
64.0,64.0,10556.0,5278.0,5278.0,samplepy_gae_1layer,samplepy_gae,1.0,samplepy_prepare_for_GAE_80_10_10,31.5,18.472953201911167,0.9230177150435771,0.0025848629804598195,10556.0,0.0,0.42325750831514597,0.0025944048694192703,0.8721861008682879,0.010726966768799423,26.0625,14.514943808020753,1.0,0.0,494.0,81.1664955508121,0.1,0.08100925873009826,0.008140625000000002,0.005302909541881231,4220.875,32.080708767108,527.234375,4.099322304890773,528.421875,4.045849290862797,528.421875,4.045849290862797,1056.84375,8.091698581725595,0.8638087185651382,0.013580945512756442,0.23679708503186703,0.05823142493493951,0.23679708503186703,0.05823142493493951,0.23679708503186703,0.05823142493493951,0.23679708503186703,0.05823142493493951,0.1806637803092599,0.045281131779688046,0.1806637803092599,0.045281131779688046,0.7703771134838462,0.0596831324482234,0.5335800284519792,0.020040808882143192,nan,nan,nan,nan,1056.84375,8.091698581725595,0.8638087185651382,0.013580945512756442,0.23679708503186703,0.05823142493493951,0.23679708503186703,0.05823142493493951,0.23679708503186703,0.05823142493493951,0.23679708503186703,0.05823142493493951,1.0,10556.0,0.853586157080672,0.2369368076324463,0.2369368076324463,0.2369368076324463,0.2369368076324463,0.18077415227890015,0.18077415227890015,0.770498514175415,0.5335617065429688,nan,nan,67638.0,64.0,0.2369368076324463,0.2369368076324463,0.853586157080672
