graph_idx,lp/model,lp_protocol,overlap/auc,overlap/num_eval_pairs,overlap/edge_presence_rate,lp/best_val_auc,lp/best_epoch,lp/best_num_layers,lp/best_hidden_dim,lp/best_dropout,lp/best_lr,lp/train_num_pos,lp/val_num_pos,lp/test_num_pos,lp/test_num_neg,lp/test_num_pairs,lp/auc,lp/score_sp_gap,lp/score_sp_abs_gap,lp/sp_gap,lp/sp_abs_gap,lp/eo_gap,lp/eo_abs_gap,lp/score_mean_sensitive,lp/score_mean_nonsensitive,lp/hard_rate_sensitive,lp/hard_rate_nonsensitive,lp/num_eval_pairs,value/linkpred_auc,fair_gap,fair_abs_gap,value/fair_gap,value/fair_abs_gap
30.0,samplepy_gae_1layer,samplepy_gae,0.7404319818112922,10556.0,0.2406214475631714,0.8106367346938775,20.0,1.0,512.0,0.2,0.01,2804.0,350.0,351.0,351.0,702.0,0.8076963661009245,0.13119274377822876,0.13119274377822876,0.13119274377822876,0.13119274377822876,0.07271081209182739,0.07271081209182739,0.747969925403595,0.6167771816253662,nan,nan,702.0,0.8076963661009245,0.13119274377822876,0.13119274377822876,0.13119274377822876,0.13119274377822876
31.0,samplepy_gae_1layer,samplepy_gae,0.7312428950359984,10556.0,0.23143236339092255,0.8065570934256056,27.0,1.0,128.0,0.1,0.01,2724.0,340.0,341.0,341.0,682.0,0.7854851609463283,0.18193596601486206,0.18193596601486206,0.18193596601486206,0.18193596601486206,0.1437581181526184,0.1437581181526184,0.7417579889297485,0.5598220229148865,nan,nan,682.0,0.7854851609463283,0.18193596601486206,0.18193596601486206,0.18193596601486206,0.18193596601486206
32.0,samplepy_gae_1layer,samplepy_gae,0.7416635089048882,10556.0,0.24166351556777954,0.8178423876429576,15.0,1.0,512.0,0.2,0.01,2808.0,351.0,352.0,352.0,704.0,0.7893772598140496,0.12190651893615723,0.12190651893615723,0.12190651893615723,0.12190651893615723,0.07942324876785278,0.07942324876785278,0.7607536315917969,0.6388471126556396,nan,nan,704.0,0.7893772598140496,0.12190651893615723,0.12190651893615723,0.12190651893615723,0.12190651893615723
33.0,samplepy_gae_1layer,samplepy_gae,0.7330428192497159,10556.0,0.2332322895526886,0.806761686466942,7.0,1.0,128.0,0.1,0.003,2819.0,352.0,353.0,353.0,706.0,0.7886589251177683,0.0817229151725769,0.0817229151725769,0.0817229151725769,0.0817229151725769,0.05051624774932861,0.05051624774932861,0.6152747273445129,0.533551812171936,nan,nan,706.0,0.7886589251177683,0.0817229151725769,0.0817229151725769,0.0817229151725769,0.0817229151725769
34.0,samplepy_gae_1layer,samplepy_gae,0.7432739674118984,10556.0,0.24327397346496582,0.8146558222574886,28.0,1.0,512.0,0.0,0.01,2845.0,355.0,357.0,357.0,714.0,0.7864479124983326,0.1369466781616211,0.1369466781616211,0.1369466781616211,0.1369466781616211,0.10019385814666748,0.10019385814666748,0.7218424081802368,0.5848957300186157,nan,nan,714.0,0.7864479124983326,0.1369466781616211,0.1369466781616211,0.1369466781616211,0.1369466781616211
35.0,samplepy_gae_1layer,samplepy_gae,0.7401477832512315,10556.0,0.24014778435230255,0.7914467040500488,3.0,1.0,512.0,0.1,0.003,2799.0,349.0,351.0,351.0,702.0,0.8041980178732315,0.09852904081344604,0.09852904081344604,0.09852904081344604,0.09852904081344604,0.07831639051437378,0.07831639051437378,0.6289604306221008,0.5304313898086548,nan,nan,702.0,0.8041980178732315,0.09852904081344604,0.09852904081344604,0.09852904081344604,0.09852904081344604
36.0,samplepy_gae_1layer,samplepy_gae,0.7441265630920804,10556.0,0.244126558303833,0.7977466425619835,4.0,1.0,512.0,0.2,0.003,2823.0,352.0,354.0,354.0,708.0,0.8002808899103068,0.10389292240142822,0.10389292240142822,0.10389292240142822,0.10389292240142822,0.05760550498962402,0.05760550498962402,0.6578619480133057,0.5539690256118774,nan,nan,708.0,0.8002808899103068,0.10389292240142822,0.10389292240142822,0.10389292240142822,0.10389292240142822
37.0,samplepy_gae_1layer,samplepy_gae,0.7330428192497158,10556.0,0.23304282128810883,0.8194833018273471,20.0,1.0,128.0,0.2,0.003,2760.0,345.0,346.0,346.0,692.0,0.7835209996992882,0.20224058628082275,0.20224058628082275,0.20224058628082275,0.20224058628082275,0.14849400520324707,0.14849400520324707,0.7566194534301758,0.554378867149353,nan,nan,692.0,0.7835209996992882,0.20224058628082275,0.20224058628082275,0.20224058628082275,0.20224058628082275
38.0,samplepy_gae_1layer,samplepy_gae,0.7341796134899583,10556.0,0.2347480058670044,0.8005381657517296,30.0,1.0,128.0,0.2,0.01,2778.0,347.0,348.0,348.0,696.0,0.8048949663099485,0.2041723132133484,0.2041723132133484,0.2041723132133484,0.2041723132133484,0.1426316499710083,0.1426316499710083,0.7385104894638062,0.5343381762504578,nan,nan,696.0,0.8048949663099485,0.2041723132133484,0.2041723132133484,0.2041723132133484,0.2041723132133484
39.0,samplepy_gae_1layer,samplepy_gae,0.7448844259189087,10556.0,0.24526335299015045,0.8199870184760295,15.0,1.0,512.0,0.1,0.003,2914.0,364.0,365.0,365.0,730.0,0.8071307937699381,0.17846423387527466,0.17846423387527466,0.17846423387527466,0.17846423387527466,0.1261594295501709,0.1261594295501709,0.7358470559120178,0.5573828220367432,nan,nan,730.0,0.8071307937699381,0.17846423387527466,0.17846423387527466,0.17846423387527466,0.17846423387527466
40.0,samplepy_gae_1layer,samplepy_gae,0.7414740431981812,10556.0,0.24166351556777954,0.851473913905971,7.0,1.0,512.0,0.0,0.001,2842.0,355.0,356.0,356.0,712.0,0.7994334679964651,0.10154217481613159,0.10154217481613159,0.10154217481613159,0.10154217481613159,0.08345770835876465,0.08345770835876465,0.6291495561599731,0.5276073813438416,nan,nan,712.0,0.7994334679964651,0.10154217481613159,0.10154217481613159,0.10154217481613159,0.10154217481613159
41.0,samplepy_gae_1layer,samplepy_gae,0.7413793103448275,10556.0,0.24156877398490906,0.827907050975135,3.0,1.0,512.0,0.1,0.003,2837.0,354.0,356.0,356.0,712.0,0.7929317636662039,0.1007036566734314,0.1007036566734314,0.1007036566734314,0.1007036566734314,0.08031612634658813,0.08031612634658813,0.633142352104187,0.5324386954307556,nan,nan,712.0,0.7929317636662039,0.1007036566734314,0.1007036566734314,0.1007036566734314,0.1007036566734314
42.0,samplepy_gae_1layer,samplepy_gae,0.735884804850322,10556.0,0.23645320534706116,0.8283103344582179,4.0,1.0,512.0,0.0,0.003,2769.0,346.0,347.0,347.0,694.0,0.795048542883007,0.09937101602554321,0.09937101602554321,0.09937101602554321,0.09937101602554321,0.0641942024230957,0.0641942024230957,0.6543934345245361,0.5550224184989929,nan,nan,694.0,0.795048542883007,0.09937101602554321,0.09937101602554321,0.09937101602554321,0.09937101602554321
43.0,samplepy_gae_1layer,samplepy_gae,0.7325691549829481,10556.0,0.23313754796981812,0.7873996129857402,13.0,1.0,512.0,0.0,0.003,2776.0,347.0,347.0,347.0,694.0,0.7939522793146692,0.2002629041671753,0.2002629041671753,0.2002629041671753,0.2002629041671753,0.14496958255767822,0.14496958255767822,0.7564936876296997,0.5562307834625244,nan,nan,694.0,0.7939522793146692,0.2002629041671753,0.2002629041671753,0.2002629041671753,0.2002629041671753
44.0,samplepy_gae_1layer,samplepy_gae,0.739200454717696,10556.0,0.23938992619514465,0.7975871977804201,22.0,1.0,512.0,0.2,0.01,2788.0,348.0,350.0,350.0,700.0,0.790261224489796,0.12108415365219116,0.12108415365219116,0.12108415365219116,0.12108415365219116,0.06754761934280396,0.06754761934280396,0.7512253522872925,0.6301411986351013,nan,nan,700.0,0.790261224489796,0.12108415365219116,0.12108415365219116,0.12108415365219116,0.12108415365219116
45.0,samplepy_gae_1layer,samplepy_gae,0.7333270178097764,10556.0,0.2333270162343979,0.812955261499685,9.0,1.0,512.0,0.2,0.001,2762.0,345.0,346.0,346.0,692.0,0.8030171405660061,0.10056966543197632,0.10056966543197632,0.10056966543197632,0.10056966543197632,0.06106764078140259,0.06106764078140259,0.6384629607200623,0.5378932952880859,nan,nan,692.0,0.8030171405660061,0.10056966543197632,0.10056966543197632,0.10056966543197632,0.10056966543197632
46.0,samplepy_gae_1layer,samplepy_gae,0.7394846532777567,10556.0,0.2398635894060135,0.8442745996900826,8.0,1.0,512.0,0.1,0.001,2817.0,352.0,353.0,353.0,706.0,0.7937949907310067,0.09922903776168823,0.09922903776168823,0.09922903776168823,0.09922903776168823,0.07431089878082275,0.07431089878082275,0.6217480897903442,0.522519052028656,nan,nan,706.0,0.7937949907310067,0.09922903776168823,0.09922903776168823,0.09922903776168823,0.09922903776168823
47.0,samplepy_gae_1layer,samplepy_gae,0.7352216748768473,10556.0,0.23522166907787323,0.8232490535424555,8.0,1.0,512.0,0.1,0.001,2753.0,344.0,345.0,345.0,690.0,0.8120142827137157,0.10789239406585693,0.10789239406585693,0.10789239406585693,0.10789239406585693,0.08676016330718994,0.08676016330718994,0.6339165568351746,0.5260241627693176,nan,nan,690.0,0.8120142827137157,0.10789239406585693,0.10789239406585693,0.10789239406585693,0.10789239406585693
48.0,samplepy_gae_1layer,samplepy_gae,0.7384425918908677,10556.0,0.2384425848722458,0.8311999612603305,32.0,1.0,512.0,0.2,0.001,2823.0,352.0,354.0,354.0,708.0,0.8149079127964506,0.19661706686019897,0.19661706686019897,0.19661706686019897,0.19661706686019897,0.14180517196655273,0.14180517196655273,0.7336418032646179,0.537024736404419,nan,nan,708.0,0.8149079127964506,0.19661706686019897,0.19661706686019897,0.19661706686019897,0.19661706686019897
49.0,samplepy_gae_1layer,samplepy_gae,0.7357900719969687,10556.0,0.23597954213619232,0.808973075929752,22.0,1.0,512.0,0.2,0.01,2819.0,352.0,353.0,353.0,706.0,0.8057684436918682,0.14629751443862915,0.14629751443862915,0.14629751443862915,0.14629751443862915,0.09756094217300415,0.09756094217300415,0.7462539672851562,0.5999564528465271,nan,nan,706.0,0.8057684436918682,0.14629751443862915,0.14629751443862915,0.14629751443862915,0.14629751443862915
50.0,samplepy_gae_1layer,samplepy_gae,0.7424213717317166,10556.0,0.24280031025409698,0.7979027269284182,28.0,1.0,512.0,0.2,0.01,2853.0,356.0,358.0,358.0,716.0,0.7761305826909273,0.1449243426322937,0.1449243426322937,0.1449243426322937,0.1449243426322937,0.10728973150253296,0.10728973150253296,0.7323656678199768,0.5874413251876831,nan,nan,716.0,0.7761305826909273,0.1449243426322937,0.1449243426322937,0.1449243426322937,0.1449243426322937
51.0,samplepy_gae_1layer,samplepy_gae,0.7360742705570292,10556.0,0.23645320534706116,0.8340104373100806,4.0,1.0,512.0,0.0,0.003,2788.0,348.0,349.0,349.0,698.0,0.7893038645002914,0.12101918458938599,0.12101918458938599,0.12101918458938599,0.12101918458938599,0.08194005489349365,0.08194005489349365,0.6629528403282166,0.5419336557388306,nan,nan,698.0,0.7893038645002914,0.12101918458938599,0.12101918458938599,0.12101918458938599,0.12101918458938599
52.0,samplepy_gae_1layer,samplepy_gae,0.7320954907161804,10556.0,0.23228496313095093,0.8341094499492316,6.0,1.0,512.0,0.0,0.001,2709.0,338.0,340.0,340.0,680.0,0.8368252595155707,0.06308478116989136,0.06308478116989136,0.06308478116989136,0.06308478116989136,0.032708704471588135,0.032708704471588135,0.6036005020141602,0.5405157208442688,nan,nan,680.0,0.8368252595155707,0.06308478116989136,0.06308478116989136,0.06308478116989136,0.06308478116989136
53.0,samplepy_gae_1layer,samplepy_gae,0.7357900719969687,10556.0,0.23597954213619232,0.8267473586685818,35.0,1.0,512.0,0.1,0.01,2749.0,343.0,345.0,345.0,690.0,0.8119050619617728,0.15017831325531006,0.15017831325531006,0.15017831325531006,0.15017831325531006,0.07728493213653564,0.07728493213653564,0.7413475513458252,0.5911692380905151,nan,nan,690.0,0.8119050619617728,0.15017831325531006,0.15017831325531006,0.15017831325531006,0.15017831325531006
54.0,samplepy_gae_1layer,samplepy_gae,0.739200454717696,10556.0,0.23938992619514465,0.8208812260536399,3.0,1.0,512.0,0.1,0.003,2784.0,348.0,349.0,349.0,698.0,0.8066600438420046,0.0826682448387146,0.0826682448387146,0.0826682448387146,0.0826682448387146,0.05741316080093384,0.05741316080093384,0.617285966873169,0.5346177220344543,nan,nan,698.0,0.8066600438420046,0.0826682448387146,0.0826682448387146,0.0826682448387146,0.0826682448387146
55.0,samplepy_gae_1layer,samplepy_gae,0.7405267146646457,10556.0,0.24090564250946045,0.8375662535206694,20.0,1.0,128.0,0.2,0.01,2808.0,351.0,351.0,351.0,702.0,0.7886461960536034,0.19873201847076416,0.19873201847076416,0.19873201847076416,0.19873201847076416,0.1407560110092163,0.1407560110092163,0.7516835331916809,0.5529515147209167,nan,nan,702.0,0.7886461960536034,0.19873201847076416,0.19873201847076416,0.19873201847076416,0.19873201847076416
56.0,samplepy_gae_1layer,samplepy_gae,0.7417582417582418,10556.0,0.24213717877864838,0.8563907903923473,4.0,1.0,512.0,0.2,0.003,2829.0,353.0,355.0,355.0,710.0,0.78088474509026,0.13072025775909424,0.13072025775909424,0.13072025775909424,0.13072025775909424,0.099193274974823,0.099193274974823,0.672399640083313,0.5416793823242188,nan,nan,710.0,0.78088474509026,0.13072025775909424,0.13072025775909424,0.13072025775909424,0.13072025775909424
