num_loaded_graphs,num_evaluated_graphs,reference_num_pairs,reference_pos_pairs,reference_neg_pairs,lp/model,lp_protocol,lp_search,lp_split,graph_idx_mean,graph_idx_std,overlap/auc_mean,overlap/auc_std,overlap/num_eval_pairs_mean,overlap/num_eval_pairs_std,overlap/edge_presence_rate_mean,overlap/edge_presence_rate_std,lp/best_val_auc_mean,lp/best_val_auc_std,lp/best_epoch_mean,lp/best_epoch_std,lp/best_num_layers_mean,lp/best_num_layers_std,lp/best_hidden_dim_mean,lp/best_hidden_dim_std,lp/best_dropout_mean,lp/best_dropout_std,lp/best_lr_mean,lp/best_lr_std,lp/train_num_pos_mean,lp/train_num_pos_std,lp/val_num_pos_mean,lp/val_num_pos_std,lp/test_num_pos_mean,lp/test_num_pos_std,lp/test_num_neg_mean,lp/test_num_neg_std,lp/test_num_pairs_mean,lp/test_num_pairs_std,lp/auc_mean,lp/auc_std,lp/score_sp_gap_mean,lp/score_sp_gap_std,lp/score_sp_abs_gap_mean,lp/score_sp_abs_gap_std,lp/sp_gap_mean,lp/sp_gap_std,lp/sp_abs_gap_mean,lp/sp_abs_gap_std,lp/eo_gap_mean,lp/eo_gap_std,lp/eo_abs_gap_mean,lp/eo_abs_gap_std,lp/score_mean_sensitive_mean,lp/score_mean_sensitive_std,lp/score_mean_nonsensitive_mean,lp/score_mean_nonsensitive_std,lp/hard_rate_sensitive_mean,lp/hard_rate_sensitive_std,lp/hard_rate_nonsensitive_mean,lp/hard_rate_nonsensitive_std,lp/num_eval_pairs_mean,lp/num_eval_pairs_std,value/linkpred_auc_mean,value/linkpred_auc_std,fair_gap_mean,fair_gap_std,fair_abs_gap_mean,fair_abs_gap_std,value/fair_gap_mean,value/fair_gap_std,value/fair_abs_gap_mean,value/fair_abs_gap_std,ensemble_overlap/auc,ensemble_overlap/coverage_pairs,aggregate_lp/auc,aggregate_lp/score_sp_gap,aggregate_lp/score_sp_abs_gap,aggregate_lp/sp_gap,aggregate_lp/sp_abs_gap,aggregate_lp/eo_gap,aggregate_lp/eo_abs_gap,aggregate_lp/score_mean_sensitive,aggregate_lp/score_mean_nonsensitive,aggregate_lp/hard_rate_sensitive,aggregate_lp/hard_rate_nonsensitive,aggregate_lp/num_eval_pairs,aggregate_lp/num_graphs,aggregate_fair_gap,aggregate_fair_abs_gap,aggregate_value/linkpred_auc
64.0,64.0,10556.0,5278.0,5278.0,samplepy_gae_1layer,samplepy_gae,1.0,samplepy_prepare_for_GAE_80_10_10,31.5,18.472953201911167,0.7382546063849943,0.003786630030406729,10556.0,0.0,0.2385062410030514,0.0038071472537715765,0.8158822690458092,0.015319396833499274,14.484375,11.156545426760696,1.0,0.0,464.0,126.99606293110035,0.1078125,0.07767055326022856,0.0045312500000000006,0.0037789249049828976,2806.921875,42.10006854488927,350.484375,5.249976748460416,351.71875,5.331125438169693,351.71875,5.331125438169693,703.4375,10.662250876339385,0.797254804055159,0.015019552166505534,0.13205580785870552,0.04970121722562533,0.13205580785870552,0.04970121722562533,0.13205580785870552,0.04970121722562533,0.13205580785870552,0.04970121722562533,0.09347249008715153,0.04150931506318699,0.09347249008715153,0.04150931506318699,0.6845428599044681,0.061710818522418096,0.5524870520457625,0.027398013807551098,nan,nan,nan,nan,703.4375,10.662250876339385,0.797254804055159,0.015019552166505534,0.13205580785870552,0.04970121722562533,0.13205580785870552,0.04970121722562533,0.13205580785870552,0.04970121722562533,0.13205580785870552,0.04970121722562533,0.9998028702295602,10556.0,0.7806804231931274,0.131561279296875,0.131561279296875,0.131561279296875,0.131561279296875,0.09253805875778198,0.09253805875778198,0.6842164993286133,0.5526552200317383,nan,nan,45020.0,64.0,0.131561279296875,0.131561279296875,0.7806804231931274
