graph_idx,lp/model,overlap/auc,overlap/num_eval_pairs,overlap/edge_presence_rate,lp/auc,lp/score_sp_gap,lp/score_sp_abs_gap,lp/sp_gap,lp/sp_abs_gap,lp/eo_gap,lp/eo_abs_gap,lp/score_mean_sensitive,lp/score_mean_nonsensitive,lp/hard_rate_sensitive,lp/hard_rate_nonsensitive,lp/num_eval_pairs,lp/train_num_pos,lp/test_num_pos,lp/train_num_neg,lp/test_num_neg
0.0,sage,0.499810534293293,10556.0,0.000757862813770771,0.5373492105084384,-0.030727504259417837,0.030727504259417837,-0.020619571208953857,0.020619571208953857,-0.0719389021396637,0.0719389021396637,0.49333318440653684,0.5240606886659547,0.4821428656578064,0.5027624368667603,642.0,2883.0,321.0,2883.0,321.0
1.0,sage,0.5005683971201214,10556.0,0.000757862813770771,0.4981853961473043,-0.011038045824912746,0.011038045824912746,-0.01637786626815796,0.01637786626815796,-0.05816227197647095,0.05816227197647095,0.5149216678725609,0.5259597136974736,0.5165562629699707,0.5329341292381287,636.0,2858.0,318.0,2858.0,318.0
2.0,sage,0.5003789314134142,10556.0,0.000757862813770771,0.5232994082840237,-0.01827361474512257,0.01827361474512257,-0.03642424941062927,0.03642424941062927,-0.038314223289489746,0.038314223289489746,0.5083812216843873,0.5266548364295098,0.4952978193759918,0.5317220687866211,650.0,2925.0,325.0,2925.0,325.0
3.0,sage,0.4997158014399394,10556.0,0.0006631299620494246,0.5418692843663812,0.00194729354730383,0.00194729354730383,-0.01461172103881836,0.01461172103881836,-0.01394188404083252,0.01394188404083252,0.5166523888243174,0.5147050952770136,0.5189003348350525,0.5335120558738708,664.0,2979.0,332.0,2979.0,332.0
4.0,sage,0.4998105342932929,10556.0,0.0013262599240988493,0.563913470993117,-0.03809102286981825,0.03809102286981825,-0.02913188934326172,0.02913188934326172,-0.03590744733810425,0.03590744733810425,0.5099893063918746,0.5480803292616928,0.5101351141929626,0.5392670035362244,678.0,3044.0,339.0,3044.0,339.0
