graph_idx,lp/model,lp_protocol,overlap/auc,overlap/num_eval_pairs,overlap/edge_presence_rate,lp/best_val_auc,lp/best_epoch,lp/best_num_layers,lp/best_hidden_dim,lp/best_dropout,lp/best_lr,lp/train_num_pos,lp/val_num_pos,lp/test_num_pos,lp/test_num_neg,lp/test_num_pairs,lp/auc,lp/score_sp_gap,lp/score_sp_abs_gap,lp/sp_gap,lp/sp_abs_gap,lp/eo_gap,lp/eo_abs_gap,lp/score_mean_sensitive,lp/score_mean_nonsensitive,lp/hard_rate_sensitive,lp/hard_rate_nonsensitive,lp/num_eval_pairs,value/linkpred_auc,fair_gap,fair_abs_gap,value/fair_gap,value/fair_abs_gap
12.0,samplepy_gae_1layer,samplepy_gae,0.9236453201970443,10556.0,0.4236453175544739,0.8527067550505051,3.0,1.0,512.0,0.0,0.003,4227.0,528.0,529.0,529.0,1058.0,0.83421299952473,0.16675305366516113,0.16675305366516113,0.16675305366516113,0.16675305366516113,0.14602673053741455,0.14602673053741455,0.6805965304374695,0.5138434767723083,nan,nan,1058.0,0.83421299952473,0.16675305366516113,0.16675305366516113,0.16675305366516113,0.16675305366516113
13.0,samplepy_gae_1layer,samplepy_gae,0.9235505873436908,10556.0,0.4235505759716034,0.8455495618188331,45.0,1.0,128.0,0.1,0.01,4249.0,531.0,532.0,532.0,1064.0,0.8649973147153598,0.27607202529907227,0.27607202529907227,0.27607202529907227,0.27607202529907227,0.21400171518325806,0.21400171518325806,0.7971564531326294,0.5210844278335571,nan,nan,1064.0,0.8649973147153598,0.27607202529907227,0.27607202529907227,0.27607202529907227,0.27607202529907227
14.0,samplepy_gae_1layer,samplepy_gae,0.9213717317165594,10556.0,0.42175066471099854,0.8653985166765459,7.0,1.0,512.0,0.2,0.001,4214.0,526.0,528.0,528.0,1056.0,0.8638479970156105,0.14581090211868286,0.14581090211868286,0.14581090211868286,0.14581090211868286,0.12339967489242554,0.12339967489242554,0.6613414883613586,0.5155305862426758,nan,nan,1056.0,0.8638479970156105,0.14581090211868286,0.14581090211868286,0.14581090211868286,0.14581090211868286
15.0,samplepy_gae_1layer,samplepy_gae,0.922887457370216,10556.0,0.42326638102531433,0.8528133990660556,25.0,1.0,512.0,0.2,0.01,4208.0,526.0,527.0,527.0,1054.0,0.860378282426394,0.23510205745697021,0.23510205745697021,0.23510205745697021,0.23510205745697021,0.17877566814422607,0.17877566814422607,0.8054109215736389,0.5703088641166687,nan,nan,1054.0,0.860378282426394,0.23510205745697021,0.23510205745697021,0.23510205745697021,0.23510205745697021
16.0,samplepy_gae_1layer,samplepy_gae,0.9220348616900341,10556.0,0.42241379618644714,0.8648273406906373,77.0,1.0,128.0,0.1,0.001,4240.0,530.0,531.0,531.0,1062.0,0.87475218203936,0.2610343098640442,0.2610343098640442,0.2610343098640442,0.2610343098640442,0.16898304224014282,0.16898304224014282,0.7704769372940063,0.5094426274299622,nan,nan,1062.0,0.87475218203936,0.2610343098640442,0.2610343098640442,0.2610343098640442,0.2610343098640442
17.0,samplepy_gae_1layer,samplepy_gae,0.924118984463812,10556.0,0.4248768389225006,0.8805562256732283,33.0,1.0,512.0,0.1,0.01,4221.0,527.0,529.0,529.0,1058.0,0.8700726483967682,0.2682579755783081,0.2682579755783081,0.2682579755783081,0.2682579755783081,0.20062917470932007,0.20062917470932007,0.8021014332771301,0.533843457698822,nan,nan,1058.0,0.8700726483967682,0.2682579755783081,0.2682579755783081,0.2682579755783081,0.2682579755783081
18.0,samplepy_gae_1layer,samplepy_gae,0.9225085259568018,10556.0,0.4226979911327362,0.8550024391643709,41.0,1.0,128.0,0.0,0.01,4226.0,528.0,529.0,529.0,1058.0,0.8709302782651577,0.27600234746932983,0.27600234746932983,0.27600234746932983,0.27600234746932983,0.20176547765731812,0.20176547765731812,0.7909038066864014,0.5149014592170715,nan,nan,1058.0,0.8709302782651577,0.27600234746932983,0.27600234746932983,0.27600234746932983,0.27600234746932983
19.0,samplepy_gae_1layer,samplepy_gae,0.920803334596438,10556.0,0.42099279165267944,0.8739120181405895,24.0,1.0,512.0,0.0,0.01,4200.0,525.0,525.0,525.0,1050.0,0.8558149659863947,0.2203066349029541,0.2203066349029541,0.2203066349029541,0.2203066349029541,0.1692454218864441,0.1692454218864441,0.7982385158538818,0.5779318809509277,nan,nan,1050.0,0.8558149659863947,0.2203066349029541,0.2203066349029541,0.2203066349029541,0.2203066349029541
20.0,samplepy_gae_1layer,samplepy_gae,0.9242137173171656,10556.0,0.42459264397621155,0.8793761478420569,47.0,1.0,512.0,0.1,0.01,4227.0,528.0,529.0,529.0,1058.0,0.8629400266579952,0.2532563805580139,0.2532563805580139,0.2532563805580139,0.2532563805580139,0.21465301513671875,0.21465301513671875,0.7775638103485107,0.5243074297904968,nan,nan,1058.0,0.8629400266579952,0.2532563805580139,0.2532563805580139,0.2532563805580139,0.2532563805580139
21.0,samplepy_gae_1layer,samplepy_gae,0.922697991663509,10556.0,0.4226979911327362,0.8894430498671484,17.0,1.0,512.0,0.1,0.01,4180.0,522.0,523.0,523.0,1046.0,0.8665223797111092,0.21774661540985107,0.21774661540985107,0.21774661540985107,0.21774661540985107,0.1592225432395935,0.1592225432395935,0.8003600835800171,0.582613468170166,nan,nan,1046.0,0.8665223797111092,0.21774661540985107,0.21774661540985107,0.21774661540985107,0.21774661540985107
22.0,samplepy_gae_1layer,samplepy_gae,0.92165593027662,10556.0,0.4220348596572876,0.8605480778961674,28.0,1.0,512.0,0.0,0.01,4209.0,526.0,527.0,527.0,1054.0,0.8700171750159327,0.25352394580841064,0.25352394580841064,0.25352394580841064,0.25352394580841064,0.18106991052627563,0.18106991052627563,0.8018516302108765,0.5483276844024658,nan,nan,1054.0,0.8700171750159327,0.25352394580841064,0.25352394580841064,0.25352394580841064,0.25352394580841064
23.0,samplepy_gae_1layer,samplepy_gae,0.9173929518757105,10556.0,0.4175824224948883,0.8931693897780302,33.0,1.0,512.0,0.1,0.01,4153.0,519.0,520.0,520.0,1040.0,0.8552884615384615,0.25054651498794556,0.25054651498794556,0.25054651498794556,0.25054651498794556,0.18687129020690918,0.18687129020690918,0.791161298751831,0.5406147837638855,nan,nan,1040.0,0.8552884615384615,0.25054651498794556,0.25054651498794556,0.25054651498794556,0.25054651498794556
24.0,samplepy_gae_1layer,samplepy_gae,0.9220348616900341,10556.0,0.42241379618644714,0.8720479316167918,40.0,1.0,512.0,0.2,0.01,4218.0,527.0,528.0,528.0,1056.0,0.8818655303030303,0.2719799876213074,0.2719799876213074,0.2719799876213074,0.2719799876213074,0.19143569469451904,0.19143569469451904,0.8004120588302612,0.5284320712089539,nan,nan,1056.0,0.8818655303030303,0.2719799876213074,0.2719799876213074,0.2719799876213074,0.2719799876213074
25.0,samplepy_gae_1layer,samplepy_gae,0.9221295945433877,10556.0,0.42231905460357666,0.8824804682501673,39.0,1.0,512.0,0.0,0.01,4189.0,523.0,525.0,525.0,1050.0,0.8692789115646259,0.27024155855178833,0.27024155855178833,0.27024155855178833,0.27024155855178833,0.21394741535186768,0.21394741535186768,0.7882022261619568,0.5179606676101685,nan,nan,1050.0,0.8692789115646259,0.27024155855178833,0.27024155855178833,0.27024155855178833,0.27024155855178833
26.0,samplepy_gae_1layer,samplepy_gae,0.9280030314513072,10556.0,0.4280030429363251,0.871586861891571,35.0,1.0,512.0,0.0,0.01,4263.0,532.0,534.0,534.0,1068.0,0.856422449466257,0.26129186153411865,0.26129186153411865,0.26129186153411865,0.26129186153411865,0.22788286209106445,0.22788286209106445,0.7842261791229248,0.5229343175888062,nan,nan,1068.0,0.856422449466257,0.26129186153411865,0.26129186153411865,0.26129186153411865,0.26129186153411865
27.0,samplepy_gae_1layer,samplepy_gae,0.9261083743842364,10556.0,0.42610836029052734,0.8743207487628699,35.0,1.0,128.0,0.0,0.01,4299.0,537.0,538.0,538.0,1076.0,0.8511490996531281,0.28062111139297485,0.28062111139297485,0.28062111139297485,0.28062111139297485,0.2055535912513733,0.2055535912513733,0.7977927923202515,0.5171716809272766,nan,nan,1076.0,0.8511490996531281,0.28062111139297485,0.28062111139297485,0.28062111139297485,0.28062111139297485
28.0,samplepy_gae_1layer,samplepy_gae,0.9278135657446003,10556.0,0.4278135597705841,0.8682966398776448,25.0,1.0,512.0,0.1,0.01,4232.0,529.0,530.0,530.0,1060.0,0.8527625489498043,0.20458048582077026,0.20458048582077026,0.20458048582077026,0.20458048582077026,0.14560997486114502,0.14560997486114502,0.7937253713607788,0.5891448855400085,nan,nan,1060.0,0.8527625489498043,0.20458048582077026,0.20458048582077026,0.20458048582077026,0.20458048582077026
29.0,samplepy_gae_1layer,samplepy_gae,0.9223190602500948,10556.0,0.4225085377693176,0.8801349516975181,36.0,1.0,128.0,0.2,0.01,4217.0,527.0,528.0,528.0,1056.0,0.8643250688705234,0.276333212852478,0.276333212852478,0.276333212852478,0.276333212852478,0.22575020790100098,0.22575020790100098,0.8019654750823975,0.5256322622299194,nan,nan,1056.0,0.8643250688705234,0.276333212852478,0.276333212852478,0.276333212852478,0.276333212852478
30.0,samplepy_gae_1layer,samplepy_gae,0.9227927245168625,10556.0,0.42298218607902527,0.8672562853301334,25.0,1.0,512.0,0.1,0.01,4211.0,526.0,527.0,527.0,1054.0,0.8752308905443797,0.23372507095336914,0.23372507095336914,0.23372507095336914,0.23372507095336914,0.16701620817184448,0.16701620817184448,0.8001980185508728,0.5664729475975037,nan,nan,1054.0,0.8752308905443797,0.23372507095336914,0.23372507095336914,0.23372507095336914,0.23372507095336914
31.0,samplepy_gae_1layer,samplepy_gae,0.9191928760894278,10556.0,0.41938233375549316,0.8672160801058055,19.0,1.0,512.0,0.2,0.003,4173.0,521.0,523.0,523.0,1046.0,0.8593969926406341,0.2720346450805664,0.2720346450805664,0.2720346450805664,0.2720346450805664,0.21132802963256836,0.21132802963256836,0.7909306287765503,0.5188959836959839,nan,nan,1046.0,0.8593969926406341,0.2720346450805664,0.2720346450805664,0.2720346450805664,0.2720346450805664
32.0,samplepy_gae_1layer,samplepy_gae,0.9268662372110648,10556.0,0.42686623334884644,0.8776376585275211,26.0,1.0,512.0,0.0,0.01,4234.0,529.0,530.0,530.0,1060.0,0.866806692773229,0.2451850175857544,0.2451850175857544,0.2451850175857544,0.2451850175857544,0.18635684251785278,0.18635684251785278,0.7943572402000427,0.5491722226142883,nan,nan,1060.0,0.866806692773229,0.2451850175857544,0.2451850175857544,0.2451850175857544,0.2451850175857544
33.0,samplepy_gae_1layer,samplepy_gae,0.9190034103827208,10556.0,0.4191928803920746,0.8461376281531299,28.0,1.0,512.0,0.1,0.01,4236.0,529.0,530.0,530.0,1060.0,0.8646030615877537,0.23680847883224487,0.23680847883224487,0.23680847883224487,0.23680847883224487,0.17602002620697021,0.17602002620697021,0.789186954498291,0.5523784756660461,nan,nan,1060.0,0.8646030615877537,0.23680847883224487,0.23680847883224487,0.23680847883224487,0.23680847883224487
34.0,samplepy_gae_1layer,samplepy_gae,0.9227927245168625,10556.0,0.4227927327156067,0.8943710332663475,6.0,1.0,512.0,0.1,0.001,4209.0,526.0,527.0,527.0,1054.0,0.856482398309143,0.12374246120452881,0.12374246120452881,0.12374246120452881,0.12374246120452881,0.0928087830543518,0.0928087830543518,0.6447588801383972,0.5210164189338684,nan,nan,1054.0,0.856482398309143,0.12374246120452881,0.12374246120452881,0.12374246120452881,0.12374246120452881
35.0,samplepy_gae_1layer,samplepy_gae,0.9210875331564987,10556.0,0.4210875332355499,0.8799761634049772,35.0,1.0,512.0,0.2,0.01,4188.0,523.0,525.0,525.0,1050.0,0.8484571428571429,0.2559610605239868,0.2559610605239868,0.2559610605239868,0.2559610605239868,0.20263797044754028,0.20263797044754028,0.7992089986801147,0.5432479381561279,nan,nan,1050.0,0.8484571428571429,0.2559610605239868,0.2559610605239868,0.2559610605239868,0.2559610605239868
36.0,samplepy_gae_1layer,samplepy_gae,0.9244979158772262,10556.0,0.42449790239334106,0.8651346701557056,28.0,1.0,512.0,0.2,0.01,4213.0,526.0,528.0,528.0,1056.0,0.8599596820477502,0.24099689722061157,0.24099689722061157,0.24099689722061157,0.24099689722061157,0.1896435022354126,0.1896435022354126,0.7960481643676758,0.5550512671470642,nan,nan,1056.0,0.8599596820477502,0.24099689722061157,0.24099689722061157,0.24099689722061157,0.24099689722061157
37.0,samplepy_gae_1layer,samplepy_gae,0.9198560060629026,10556.0,0.4198560118675232,0.8864617645660973,57.0,1.0,128.0,0.0,0.03,4190.0,523.0,525.0,525.0,1050.0,0.8646748299319729,0.2834683060646057,0.2834683060646057,0.2834683060646057,0.2834683060646057,0.22829055786132812,0.22829055786132812,0.7935069799423218,0.5100386738777161,nan,nan,1050.0,0.8646748299319729,0.2834683060646057,0.2834683060646057,0.2834683060646057,0.2834683060646057
38.0,samplepy_gae_1layer,samplepy_gae,0.9263925729442971,10556.0,0.4269609749317169,0.8672617844311802,34.0,1.0,512.0,0.0,0.01,4252.0,531.0,532.0,532.0,1064.0,0.872894171519023,0.26731717586517334,0.26731717586517334,0.26731717586517334,0.26731717586517334,0.20211994647979736,0.20211994647979736,0.7975529432296753,0.530235767364502,nan,nan,1064.0,0.872894171519023,0.26731717586517334,0.26731717586517334,0.26731717586517334,0.26731717586517334
39.0,samplepy_gae_1layer,samplepy_gae,0.9239295187571049,10556.0,0.4243084490299225,0.8761555078623631,39.0,1.0,512.0,0.0,0.01,4273.0,534.0,535.0,535.0,1070.0,0.8554808280199144,0.2658257484436035,0.2658257484436035,0.2658257484436035,0.2658257484436035,0.20202600955963135,0.20202600955963135,0.7951310873031616,0.5293053388595581,nan,nan,1070.0,0.8554808280199144,0.2658257484436035,0.2658257484436035,0.2658257484436035,0.2658257484436035
40.0,samplepy_gae_1layer,samplepy_gae,0.9226032588101554,10556.0,0.4227927327156067,0.8706321995464853,34.0,1.0,512.0,0.2,0.01,4207.0,525.0,527.0,527.0,1054.0,0.8578182328816939,0.25989145040512085,0.25989145040512085,0.25989145040512085,0.25989145040512085,0.2175254225730896,0.2175254225730896,0.802024781703949,0.5421333312988281,nan,nan,1054.0,0.8578182328816939,0.25989145040512085,0.25989145040512085,0.25989145040512085,0.25989145040512085
41.0,samplepy_gae_1layer,samplepy_gae,0.9236453201970443,10556.0,0.42383480072021484,0.8966913863974095,33.0,1.0,512.0,0.2,0.01,4248.0,531.0,532.0,532.0,1064.0,0.8647605856747131,0.24497705698013306,0.24497705698013306,0.24497705698013306,0.24497705698013306,0.17835795879364014,0.17835795879364014,0.7908502817153931,0.54587322473526,nan,nan,1064.0,0.8647605856747131,0.24497705698013306,0.24497705698013306,0.24497705698013306,0.24497705698013306
42.0,samplepy_gae_1layer,samplepy_gae,0.918340280409246,10556.0,0.4189086854457855,0.87728550295858,30.0,1.0,512.0,0.0,0.01,4160.0,520.0,521.0,521.0,1042.0,0.8580686042270695,0.2385019063949585,0.2385019063949585,0.2385019063949585,0.2385019063949585,0.18085438013076782,0.18085438013076782,0.7934284806251526,0.5549265742301941,nan,nan,1042.0,0.8580686042270695,0.2385019063949585,0.2385019063949585,0.2385019063949585,0.2385019063949585
43.0,samplepy_gae_1layer,samplepy_gae,0.9240242516104586,10556.0,0.42459264397621155,0.8734140263438945,15.0,1.0,512.0,0.0,0.003,4246.0,530.0,532.0,532.0,1064.0,0.8451933404940923,0.2787356376647949,0.2787356376647949,0.2787356376647949,0.2787356376647949,0.21186107397079468,0.21186107397079468,0.7997443079948425,0.5210086703300476,nan,nan,1064.0,0.8451933404940923,0.2787356376647949,0.2787356376647949,0.2787356376647949,0.2787356376647949
44.0,samplepy_gae_1layer,samplepy_gae,0.9235505873436907,10556.0,0.42374005913734436,0.875112925170068,32.0,1.0,512.0,0.0,0.01,4200.0,525.0,525.0,525.0,1050.0,0.8737668934240364,0.2550201416015625,0.2550201416015625,0.2550201416015625,0.2550201416015625,0.1889476180076599,0.1889476180076599,0.8006756901741028,0.5456555485725403,nan,nan,1050.0,0.8737668934240364,0.2550201416015625,0.2550201416015625,0.2550201416015625,0.2550201416015625
45.0,samplepy_gae_1layer,samplepy_gae,0.9213717317165593,10556.0,0.421371728181839,0.8555675230233197,3.0,1.0,512.0,0.1,0.003,4208.0,526.0,526.0,526.0,1052.0,0.8483063221963596,0.16138195991516113,0.16138195991516113,0.16138195991516113,0.16138195991516113,0.13967204093933105,0.13967204093933105,0.680406391620636,0.5190244317054749,nan,nan,1052.0,0.8483063221963596,0.16138195991516113,0.16138195991516113,0.16138195991516113,0.16138195991516113
46.0,samplepy_gae_1layer,samplepy_gae,0.9246873815839333,10556.0,0.4250663220882416,0.850800990562498,3.0,1.0,512.0,0.0,0.003,4236.0,529.0,531.0,531.0,1062.0,0.8608672830639698,0.16031396389007568,0.16031396389007568,0.16031396389007568,0.16031396389007568,0.12368530035018921,0.12368530035018921,0.6769691705703735,0.5166552066802979,nan,nan,1062.0,0.8608672830639698,0.16031396389007568,0.16031396389007568,0.16031396389007568,0.16031396389007568
47.0,samplepy_gae_1layer,samplepy_gae,0.9212769988632057,10556.0,0.4212769865989685,0.8915325248876719,33.0,1.0,512.0,0.1,0.01,4188.0,523.0,525.0,525.0,1050.0,0.8956916099773243,0.2738908529281616,0.2738908529281616,0.2738908529281616,0.2738908529281616,0.1946619153022766,0.1946619153022766,0.7962627410888672,0.5223718881607056,nan,nan,1050.0,0.8956916099773243,0.2738908529281616,0.2738908529281616,0.2738908529281616,0.2738908529281616
48.0,samplepy_gae_1layer,samplepy_gae,0.9239295187571049,10556.0,0.42392951250076294,0.879363638637655,21.0,1.0,512.0,0.1,0.01,4237.0,529.0,531.0,531.0,1062.0,0.8614737499157684,0.23639559745788574,0.23639559745788574,0.23639559745788574,0.23639559745788574,0.17500078678131104,0.17500078678131104,0.7936083078384399,0.5572127103805542,nan,nan,1062.0,0.8614737499157684,0.23639559745788574,0.23639559745788574,0.23639559745788574,0.23639559745788574
49.0,samplepy_gae_1layer,samplepy_gae,0.9246873815839333,10556.0,0.4248768389225006,0.8572568546713907,45.0,1.0,128.0,0.2,0.01,4255.0,531.0,533.0,533.0,1066.0,0.8674288691220006,0.25316429138183594,0.25316429138183594,0.25316429138183594,0.25316429138183594,0.17702287435531616,0.17702287435531616,0.7787061929702759,0.5255419015884399,nan,nan,1066.0,0.8674288691220006,0.25316429138183594,0.25316429138183594,0.25316429138183594,0.25316429138183594
