graph_idx,lp/model,lp_protocol,overlap/auc,overlap/num_eval_pairs,overlap/edge_presence_rate,lp/best_val_auc,lp/best_train_loss,lp/best_epoch,lp/best_num_layers,lp/best_hidden_dim,lp/best_dropout,lp/best_lr,lp/train_num_pos,lp/test_num_pos,lp/test_num_neg,lp/auc,lp/score_sp_gap,lp/score_sp_abs_gap,lp/sp_gap,lp/sp_abs_gap,lp/eo_gap,lp/eo_abs_gap,lp/score_mean_sensitive,lp/score_mean_nonsensitive,lp/hard_rate_sensitive,lp/hard_rate_nonsensitive,lp/num_eval_pairs,value/linkpred_auc,fair_gap,fair_abs_gap,value/fair_gap,value/fair_abs_gap
16.0,gcn,gae_train_test,0.4997158014399394,10556.0,0.0010420613689348102,nan,0.37580761313438416,130.0,2.0,128.0,0.1,0.01,1962.0,491.0,491.0,0.5241889655344054,0.01393621133453582,0.01393621133453582,0.04836878180503845,0.04836878180503845,0.02811264991760254,0.02811264991760254,0.5156161456190526,0.5016799342845167,0.5283687710762024,0.47999998927116394,982.0,0.4997158014399394,0.01393621133453582,0.01393621133453582,0.01393621133453582,0.01393621133453582
17.0,gcn,gae_train_test,0.5001894657067071,10556.0,0.000757862813770771,nan,0.37896373867988586,87.0,2.0,128.0,0.1,0.01,2170.0,543.0,543.0,0.49334744225010085,1.2685091576369878e-05,1.2685091576369878e-05,0.0017230510711669922,0.0017230510711669922,0.03280976414680481,0.03280976414680481,0.5047784928335912,0.5047658077420148,0.4791666567325592,0.4774436056613922,1086.0,0.5001894657067071,1.2685091576369878e-05,1.2685091576369878e-05,1.2685091576369878e-05,1.2685091576369878e-05
18.0,gcn,gae_train_test,0.4998105342932929,10556.0,0.0009473285172134638,nan,0.381048321723938,64.0,2.0,128.0,0.1,0.01,2149.0,538.0,538.0,0.5508837633531876,0.03264387781224598,0.03264387781224598,0.10166686773300171,0.10166686773300171,0.07026654481887817,0.07026654481887817,0.5332882437168768,0.5006443659046308,0.5822368264198303,0.4805699586868286,1076.0,0.4998105342932929,0.03264387781224598,0.03264387781224598,0.03264387781224598,0.03264387781224598
19.0,gcn,gae_train_test,0.4999052671466465,10556.0,0.0010420613689348102,nan,0.37749743461608887,102.0,2.0,128.0,0.1,0.01,2102.0,526.0,526.0,0.5349976145383049,0.010662624949932531,0.010662624949932531,0.023154497146606445,0.023154497146606445,-0.02959752082824707,0.02959752082824707,0.51299746964247,0.5023348446925374,0.5096774101257324,0.486522912979126,1052.0,0.4999052671466465,0.010662624949932531,0.010662624949932531,0.010662624949932531,0.010662624949932531
20.0,gcn,gae_train_test,0.5,10556.0,0.0005683971103280783,nan,0.3688608705997467,166.0,2.0,128.0,0.1,0.01,2098.0,525.0,525.0,0.5357242630385488,0.02120037142395803,0.02120037142395803,0.07086336612701416,0.07086336612701416,0.10922256112098694,0.10922256112098694,0.518731216945555,0.497530845521597,0.524429976940155,0.45356661081314087,1050.0,0.5,0.02120037142395803,0.02120037142395803,0.02120037142395803,0.02120037142395803
21.0,gcn,gae_train_test,0.5000947328533536,10556.0,0.0006631299620494246,nan,0.37537139654159546,151.0,2.0,128.0,0.1,0.01,2103.0,526.0,526.0,0.5287231274125693,0.014103317691757988,0.014103317691757988,0.06231188774108887,0.06231188774108887,0.030864208936691284,0.030864208936691284,0.5074885923017576,0.4933852746099996,0.4983818829059601,0.4360699951648712,1052.0,0.5000947328533536,0.014103317691757988,0.014103317691757988,0.014103317691757988,0.014103317691757988
22.0,gcn,gae_train_test,0.5,10556.0,0.00018946570344269276,nan,0.37897688150405884,86.0,2.0,128.0,0.1,0.01,2061.0,516.0,516.0,0.5165630070308275,0.011913837009817407,0.011913837009817407,0.021035313606262207,0.021035313606262207,0.004863142967224121,0.004863142967224121,0.5146044377055201,0.5026906006957027,0.5384615659713745,0.5174262523651123,1032.0,0.5,0.011913837009817407,0.011913837009817407,0.011913837009817407,0.011913837009817407
23.0,gcn,gae_train_test,0.5000947328533536,10556.0,0.00028419855516403913,nan,0.3733728229999542,128.0,2.0,128.0,0.1,0.01,1970.0,493.0,493.0,0.5156943661566187,0.029605510339073493,0.029605510339073493,0.1088976263999939,0.1088976263999939,0.12219423055648804,0.12219423055648804,0.5274939779768285,0.497888467637755,0.5635738968849182,0.4546762704849243,986.0,0.5000947328533536,0.029605510339073493,0.029605510339073493,0.029605510339073493,0.029605510339073493
24.0,gcn,gae_train_test,0.5001894657067071,10556.0,0.0009473285172134638,nan,0.3790503144264221,92.0,2.0,128.0,0.1,0.01,2158.0,540.0,540.0,0.525843621399177,0.02346572808827463,0.02346572808827463,0.0632200539112091,0.0632200539112091,0.07690009474754333,0.07690009474754333,0.5266187117426389,0.5031529836543642,0.5572755336761475,0.49405547976493835,1080.0,0.5001894657067071,0.02346572808827463,0.02346572808827463,0.02346572808827463,0.02346572808827463
25.0,gcn,gae_train_test,0.49990526714664646,10556.0,0.0004736642586067319,nan,0.376791387796402,97.0,2.0,128.0,0.1,0.01,2036.0,510.0,510.0,0.518323721645521,0.02051726760909317,0.02051726760909317,0.10314208269119263,0.10314208269119263,0.08521923422813416,0.08521923422813416,0.5132109793937869,0.49269371178469373,0.5416666865348816,0.43852460384368896,1020.0,0.49990526714664646,0.02051726760909317,0.02051726760909317,0.02051726760909317,0.02051726760909317
26.0,gcn,gae_train_test,0.5000947328533536,10556.0,0.00028419855516403913,nan,0.379675954580307,76.0,2.0,128.0,0.1,0.01,2124.0,531.0,531.0,0.5056692237578957,0.010622924452978966,0.010622924452978966,0.017291605472564697,0.017291605472564697,-0.0027791857719421387,0.0027791857719421387,0.5158421171834907,0.5052191927305117,0.5233644843101501,0.5060728788375854,1062.0,0.5000947328533536,0.010622924452978966,0.010622924452978966,0.010622924452978966,0.010622924452978966
27.0,gcn,gae_train_test,0.5004736642667678,10556.0,0.0008525956654921174,nan,0.3707510530948639,149.0,2.0,128.0,0.1,0.01,2014.0,504.0,504.0,0.5427177815570673,0.01954379056700284,0.01954379056700284,0.0864022970199585,0.0864022970199585,0.08697205781936646,0.08697205781936646,0.5207883717845364,0.5012445812175336,0.5315985083580017,0.4451962113380432,1008.0,0.5004736642667678,0.01954379056700284,0.01954379056700284,0.01954379056700284,0.01954379056700284
28.0,gcn,gae_train_test,0.5004736642667678,10556.0,0.0006631299620494246,nan,0.36120033264160156,216.0,2.0,128.0,0.1,0.01,2084.0,522.0,522.0,0.5175056150085877,0.015504864973346244,0.015504864973346244,0.010912686586380005,0.010912686586380005,0.019523531198501587,0.019523531198501587,0.5138913791937133,0.49838651422036706,0.4791666567325592,0.4682539701461792,1044.0,0.5004736642667678,0.015504864973346244,0.015504864973346244,0.015504864973346244,0.015504864973346244
29.0,gcn,gae_train_test,0.5002841985600606,10556.0,0.0004736642586067319,nan,0.37307894229888916,167.0,2.0,128.0,0.1,0.01,2138.0,535.0,535.0,0.5301633330421871,0.016034389171023178,0.016034389171023178,0.028674691915512085,0.028674691915512085,-0.019917279481887817,0.019917279481887817,0.516113939953761,0.5000795507827378,0.4826388955116272,0.4539642035961151,1070.0,0.5002841985600606,0.016034389171023178,0.016034389171023178,0.016034389171023178,0.016034389171023178
30.0,gcn,gae_train_test,0.5000947328533536,10556.0,0.0004736642586067319,nan,0.37868061661720276,96.0,2.0,128.0,0.1,0.01,2090.0,523.0,523.0,0.5055771051698357,-0.0011021441270543386,0.0011021441270543386,0.018506526947021484,0.018506526947021484,-0.0022329390048980713,0.0022329390048980713,0.4997274598409963,0.5008296039680507,0.49501660466194153,0.47651007771492004,1046.0,0.5000947328533536,-0.0011021441270543386,0.0011021441270543386,-0.0011021441270543386,0.0011021441270543386
31.0,gcn,gae_train_test,0.4998105342932929,10556.0,0.0005683971103280783,nan,0.36882591247558594,168.0,2.0,128.0,0.1,0.01,2062.0,516.0,516.0,0.49991361697013403,0.03161955237165731,0.03161955237165731,0.10181623697280884,0.10181623697280884,0.11627766489982605,0.11627766489982605,0.5249248630820941,0.49330531071043676,0.5448718070983887,0.44305557012557983,1032.0,0.4998105342932929,0.03161955237165731,0.03161955237165731,0.03161955237165731,0.03161955237165731
32.0,gcn,gae_train_test,0.49962106858658584,10556.0,0.0011367942206561565,nan,0.3765258491039276,95.0,2.0,128.0,0.1,0.01,2068.0,517.0,517.0,0.5355177354848123,0.006213373150227186,0.006213373150227186,0.04122611880302429,0.04122611880302429,-0.07214635610580444,0.07214635610580444,0.5075752041057536,0.5013618309555264,0.5112782120704651,0.4700520932674408,1034.0,0.49962106858658584,0.006213373150227186,0.006213373150227186,0.006213373150227186,0.006213373150227186
33.0,gcn,gae_train_test,0.4998105342932929,10556.0,0.0009473285172134638,nan,0.3661024272441864,173.0,2.0,128.0,0.1,0.01,2121.0,531.0,531.0,0.4957919712300637,0.010746401060640287,0.010746401060640287,0.04012593626976013,0.04012593626976013,0.016476184129714966,0.016476184129714966,0.5167151561941201,0.5059687551334798,0.5207667946815491,0.48064085841178894,1062.0,0.4998105342932929,0.010746401060640287,0.010746401060640287,0.010746401060640287,0.010746401060640287
34.0,gcn,gae_train_test,0.5,10556.0,0.000757862813770771,nan,0.3731424808502197,140.0,2.0,128.0,0.1,0.01,2112.0,529.0,529.0,0.5087460379286809,0.018847833667277047,0.018847833667277047,0.02814045548439026,0.02814045548439026,0.05277356505393982,0.05277356505393982,0.5207674624119882,0.5019196287447112,0.5116279125213623,0.48348745703697205,1058.0,0.5,0.018847833667277047,0.018847833667277047,0.018847833667277047,0.018847833667277047
35.0,gcn,gae_train_test,0.499810534293293,10556.0,0.0003789314068853855,nan,0.3741992712020874,91.0,2.0,128.0,0.1,0.01,2214.0,554.0,554.0,0.4893358443352579,0.02104909381348541,0.02104909381348541,0.0745997428894043,0.0745997428894043,0.07558140158653259,0.07558140158653259,0.521604709597704,0.5005556157842186,0.537953794002533,0.46335405111312866,1108.0,0.499810534293293,0.02104909381348541,0.02104909381348541,0.02104909381348541,0.02104909381348541
36.0,gcn,gae_train_test,0.5001894657067072,10556.0,0.0011367942206561565,nan,0.37494078278541565,103.0,2.0,128.0,0.1,0.01,2117.0,530.0,530.0,0.5389925240299038,0.027007189520584618,0.027007189520584618,0.06412902474403381,0.06412902474403381,0.07552355527877808,0.07552355527877808,0.5201107070330651,0.49310351751248044,0.5161290168762207,0.4519999921321869,1060.0,0.5001894657067072,0.027007189520584618,0.027007189520584618,0.027007189520584618,0.027007189520584618
37.0,gcn,gae_train_test,0.5,10556.0,0.000757862813770771,nan,0.37898918986320496,73.0,2.0,128.0,0.1,0.01,2050.0,513.0,513.0,0.550102785662445,0.03591616327894176,0.03591616327894176,0.08068990707397461,0.08068990707397461,0.03550994396209717,0.03550994396209717,0.5375922098755836,0.5016760465966419,0.5474452376365662,0.46675533056259155,1026.0,0.5,0.03591616327894176,0.03591616327894176,0.03591616327894176,0.03591616327894176
38.0,gcn,gae_train_test,0.49990526714664646,10556.0,0.0008525956654921174,nan,0.38038116693496704,54.0,2.0,128.0,0.1,0.01,2025.0,507.0,507.0,0.5317954942442881,0.020666557274716668,0.020666557274716668,0.02966102957725525,0.02966102957725525,-0.0050847530364990234,0.0050847530364990234,0.5110317977766196,0.4903652405019029,0.5,0.47033897042274475,1014.0,0.49990526714664646,0.020666557274716668,0.020666557274716668,0.020666557274716668,0.020666557274716668
39.0,gcn,gae_train_test,0.4999052671466465,10556.0,0.0010420613689348102,nan,0.37683114409446716,93.0,2.0,128.0,0.1,0.01,2044.0,512.0,512.0,0.5453929901123047,0.020330089897134918,0.020330089897134918,0.04119709134101868,0.04119709134101868,-0.013957202434539795,0.013957202434539795,0.5205369718971044,0.5002068819999694,0.529197096824646,0.4880000054836273,1024.0,0.4999052671466465,0.020330089897134918,0.020330089897134918,0.020330089897134918,0.020330089897134918
40.0,gcn,gae_train_test,0.49962106858658584,10556.0,0.000757862813770771,nan,0.36885973811149597,177.0,2.0,128.0,0.1,0.01,1986.0,497.0,497.0,0.5283430968102377,0.0047677169284302545,0.0047677169284302545,0.004300713539123535,0.004300713539123535,-0.05026853084564209,0.05026853084564209,0.5126577151701754,0.5078899982417452,0.4899328947067261,0.48563218116760254,994.0,0.49962106858658584,0.0047677169284302545,0.0047677169284302545,0.0047677169284302545,0.0047677169284302545
41.0,gcn,gae_train_test,0.5003789314134142,10556.0,0.0003789314068853855,nan,0.37501707673072815,135.0,2.0,128.0,0.1,0.01,2082.0,521.0,521.0,0.5199914530229405,0.015870732926879794,0.015870732926879794,0.012150317430496216,0.012150317430496216,0.0036649107933044434,0.0036649107933044434,0.5187641863210671,0.5028934533941873,0.5068027377128601,0.4946524202823639,1042.0,0.5003789314134142,0.015870732926879794,0.015870732926879794,0.015870732926879794,0.015870732926879794
42.0,gcn,gae_train_test,0.5001894657067072,10556.0,0.0011367942206561565,nan,0.3695021867752075,214.0,2.0,128.0,0.1,0.01,2118.0,530.0,530.0,0.49212887148451406,0.0075673160005447215,0.0075673160005447215,0.03433007001876831,0.03433007001876831,0.07916072010993958,0.07916072010993958,0.5105388869752397,0.502971570974695,0.5075075030326843,0.473177433013916,1060.0,0.5001894657067072,0.0075673160005447215,0.0075673160005447215,0.0075673160005447215,0.0075673160005447215
43.0,gcn,gae_train_test,0.5,10556.0,0.0005683971103280783,nan,0.3705369830131531,190.0,2.0,128.0,0.1,0.01,2240.0,561.0,561.0,0.5528960571426756,0.02086233483678057,0.02086233483678057,0.04128396511077881,0.04128396511077881,0.01574811339378357,0.01574811339378357,0.5167427478298064,0.4958804129930259,0.48709678649902344,0.44581282138824463,1122.0,0.5,0.02086233483678057,0.02086233483678057,0.02086233483678057,0.02086233483678057
44.0,gcn,gae_train_test,0.49962106858658584,10556.0,0.0003789314068853855,nan,0.3746175765991211,121.0,2.0,128.0,0.1,0.01,2133.0,534.0,534.0,0.5576456395797388,0.012663215880947543,0.012663215880947543,0.006306260824203491,0.006306260824203491,0.006046473979949951,0.006046473979949951,0.5131327751197505,0.500469559238803,0.49146756529808044,0.48516130447387695,1068.0,0.49962106858658584,0.012663215880947543,0.012663215880947543,0.012663215880947543,0.012663215880947543
45.0,gcn,gae_train_test,0.5000947328533536,10556.0,0.0006631299620494246,nan,0.3769271969795227,110.0,2.0,128.0,0.1,0.01,2145.0,537.0,537.0,0.5558191067694516,0.022436657271915683,0.022436657271915683,0.11726894974708557,0.11726894974708557,0.09225401282310486,0.09225401282310486,0.5220526910939459,0.49961603382203024,0.5627118349075317,0.44544288516044617,1074.0,0.5000947328533536,0.022436657271915683,0.022436657271915683,0.022436657271915683,0.022436657271915683
46.0,gcn,gae_train_test,0.5002841985600607,10556.0,0.00028419855516403913,nan,0.3749243915081024,84.0,2.0,128.0,0.1,0.01,2075.0,519.0,519.0,0.5097768422303155,0.01585052363228645,0.01585052363228645,0.07427594065666199,0.07427594065666199,0.04344731569290161,0.04344731569290161,0.5130069690718546,0.49715644543956816,0.5235109925270081,0.44923505187034607,1038.0,0.5002841985600607,0.01585052363228645,0.01585052363228645,0.01585052363228645,0.01585052363228645
47.0,gcn,gae_train_test,0.5,10556.0,0.0005683971103280783,nan,0.3696247935295105,188.0,2.0,128.0,0.1,0.01,2176.0,544.0,544.0,0.5447292657871972,0.00712999715487439,0.00712999715487439,0.05558425188064575,0.05558425188064575,0.03517758846282959,0.03517758846282959,0.5073246329026382,0.5001946357477638,0.5167173147201538,0.46113306283950806,1088.0,0.5,0.00712999715487439,0.00712999715487439,0.00712999715487439,0.00712999715487439
48.0,gcn,gae_train_test,0.4994316028798788,10556.0,0.000757862813770771,nan,0.37942084670066833,83.0,2.0,128.0,0.1,0.01,2040.0,511.0,511.0,0.5813435150753865,0.041655241130993004,0.041655241130993004,0.1636398434638977,0.1636398434638977,0.11768704652786255,0.11768704652786255,0.5324776680331285,0.49082242690213546,0.5953947305679321,0.4317548871040344,1022.0,0.4994316028798788,0.041655241130993004,0.041655241130993004,0.041655241130993004,0.041655241130993004
49.0,gcn,gae_train_test,0.5004736642667678,10556.0,0.0006631299620494246,nan,0.3754144012928009,131.0,2.0,128.0,0.1,0.01,2087.0,522.0,522.0,0.5149256470104667,0.04315762272541779,0.04315762272541779,0.09512460231781006,0.09512460231781006,0.08698153495788574,0.08698153495788574,0.5330867530824451,0.48992913035702734,0.5302491188049316,0.4351245164871216,1044.0,0.5004736642667678,0.04315762272541779,0.04315762272541779,0.04315762272541779,0.04315762272541779
50.0,gcn,gae_train_test,0.5,10556.0,0.001515725627541542,nan,0.3757503032684326,71.0,2.0,128.0,0.1,0.01,2121.0,531.0,531.0,0.5478771886892159,-0.00041191844330568106,0.00041191844330568106,-0.004512131214141846,0.004512131214141846,-0.0016127824783325195,0.0016127824783325195,0.509349504930441,0.5097614233737466,0.5051903128623962,0.5097024440765381,1062.0,0.5,-0.00041191844330568106,0.00041191844330568106,-0.00041191844330568106,0.00041191844330568106
51.0,gcn,gae_train_test,0.5000947328533536,10556.0,0.0004736642586067319,nan,0.3703886568546295,201.0,2.0,128.0,0.1,0.01,2149.0,538.0,538.0,0.4969044098340266,0.013404792489887463,0.013404792489887463,0.011688232421875,0.011688232421875,-0.010049283504486084,0.010049283504486084,0.5068333430081299,0.4934285505182424,0.4639175236225128,0.4522292912006378,1076.0,0.5000947328533536,0.013404792489887463,0.013404792489887463,0.013404792489887463,0.013404792489887463
52.0,gcn,gae_train_test,0.5,10556.0,0.0009473285172134638,nan,0.3724781572818756,172.0,2.0,128.0,0.1,0.01,2112.0,529.0,529.0,0.5188196154244732,0.018656500507820417,0.018656500507820417,0.0464877188205719,0.0464877188205719,0.02137172222137451,0.02137172222137451,0.5209690673302297,0.5023125668224093,0.5308219194412231,0.48433420062065125,1058.0,0.5,0.018656500507820417,0.018656500507820417,0.018656500507820417,0.018656500507820417
53.0,gcn,gae_train_test,0.5000947328533536,10556.0,0.0006631299620494246,nan,0.3740852177143097,132.0,2.0,128.0,0.1,0.01,2004.0,502.0,502.0,0.5449992857256234,0.01824090199893441,0.01824090199893441,0.06781765818595886,0.06781765818595886,0.037078291177749634,0.037078291177749634,0.5090895357940878,0.49084863379515337,0.5249999761581421,0.4571823179721832,1004.0,0.5000947328533536,0.01824090199893441,0.01824090199893441,0.01824090199893441,0.01824090199893441
54.0,gcn,gae_train_test,0.5006631299734748,10556.0,0.0008525956654921174,nan,0.3734799325466156,147.0,2.0,128.0,0.1,0.01,2131.0,533.0,533.0,0.5274403443991144,0.02015401063566713,0.02015401063566713,0.06013903021812439,0.06013903021812439,0.039862096309661865,0.039862096309661865,0.5102362345539809,0.4900822239183138,0.5047318339347839,0.44459280371665955,1066.0,0.5006631299734748,0.02015401063566713,0.02015401063566713,0.02015401063566713,0.02015401063566713
55.0,gcn,gae_train_test,0.4998105342932929,10556.0,0.0005683971103280783,nan,0.37562763690948486,132.0,2.0,128.0,0.1,0.01,2232.0,559.0,559.0,0.5368262390353333,0.022015549082355923,0.022015549082355923,0.03136789798736572,0.03136789798736572,0.012468397617340088,0.012468397617340088,0.522435484536039,0.5004199354536831,0.5188679099082947,0.48750001192092896,1118.0,0.4998105342932929,0.022015549082355923,0.022015549082355923,0.022015549082355923,0.022015549082355923
56.0,gcn,gae_train_test,0.4997158014399394,10556.0,0.0014209927758201957,nan,0.37281012535095215,161.0,2.0,128.0,0.1,0.01,2256.0,564.0,564.0,0.5361258865248226,0.019524662403956727,0.019524662403956727,0.08589375019073486,0.08589375019073486,0.043597400188446045,0.043597400188446045,0.5182613915205002,0.4987367291165435,0.5400000214576721,0.45410627126693726,1128.0,0.4997158014399394,0.019524662403956727,0.019524662403956727,0.019524662403956727,0.019524662403956727
